date,equipment,category,condition,part,part_number,quantity,reason,anomaly
"2026-06-30","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-01","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-02","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-07-03","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-04","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-07-05","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-07-06","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-07-07","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-08","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-07-09","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","1.8","Maintenance spike","false"
"2026-07-10","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-11","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-07-12","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-13","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-07-14","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-15","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-16","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-17","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-18","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-19","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-07-20","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-21","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-22","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-23","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-24","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-07-25","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-26","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-27","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-28","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-29","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-07-30","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-07-31","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-01","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-08-02","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-03","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-04","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-08-05","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","1.9","Anomaly","true"
"2026-08-06","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-08-07","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-08","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-09","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-08-10","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-11","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-12","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-13","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-14","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-15","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","1.7","Maintenance spike","false"
"2026-08-16","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-17","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-08-18","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-19","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-20","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-08-21","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-08-22","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-23","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-08-24","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-08-25","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-08-26","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-27","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-28","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-08-29","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-30","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-08-31","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-09-01","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-09-02","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-09-03","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-09-04","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.4","Routine issue","false"
"2026-09-05","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-09-06","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-09-07","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-09-08","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-09-09","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-09-10","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-09-11","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-09-12","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.6","Routine issue","false"
"2026-09-13","HC-PPE-01","Human consumables","Good","P2 dust respirator","PPE-RES-P2","0.5","Routine issue","false"
"2026-03-18","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-03-19","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-03-20","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-03-21","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","1.6","Maintenance spike","false"
"2026-03-22","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-03-23","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-03-24","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-03-25","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-03-26","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-03-27","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-03-28","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-03-29","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-03-30","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-03-31","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-01","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-02","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-03","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-04","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-04-05","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-04-06","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-07","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-08","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-09","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-10","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-11","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-12","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-13","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-14","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-04-15","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-04-16","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-17","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-18","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-19","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-20","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-21","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-22","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-23","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-24","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-25","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-26","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-27","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","1.6","Maintenance spike","false"
"2026-04-28","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-29","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-04-30","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-01","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-02","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-03","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-04","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-05","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-06","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-07","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-08","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-09","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-10","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-05-11","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-12","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-13","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-14","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-15","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","1.6","Anomaly","true"
"2026-05-16","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-05-17","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-18","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-19","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-20","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-21","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-22","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-23","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-24","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-25","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-26","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-05-27","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-05-28","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-05-29","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-30","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-05-31","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-01","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-02","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-03","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","1.5","Maintenance spike","false"
"2026-06-04","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-05","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-06","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-07","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-08","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-09","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-10","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-11","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-12","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-13","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-14","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-15","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-16","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-17","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-18","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-19","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-20","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-21","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-22","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-23","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-24","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-25","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-26","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-06-27","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-28","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-29","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-06-30","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-01","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-02","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-03","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-04","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-05","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-06","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-07","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-08","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-09","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-10","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","1.5","Maintenance spike","false"
"2026-07-11","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-12","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-13","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-14","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-15","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-16","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-17","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-18","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-19","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-20","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-21","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-22","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-23","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-24","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-07-25","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-26","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-27","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-28","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-29","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-30","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-07-31","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-01","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-02","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-03","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-04","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-05","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-06","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-07","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-08","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-09","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-10","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-11","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-12","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-13","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-14","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-15","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-16","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","1.4","Maintenance spike","false"
"2026-08-17","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-18","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.4","Routine issue","false"
"2026-08-19","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-20","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-21","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-22","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
"2026-08-23","HC-LGT-02","Human consumables","Good","Lamp battery pack","PPE-BAT-LMP","0.5","Routine issue","false"
